concept	election	pct	status	note
cash_eur	1999-kovo-21-seimo-pakartotiniai	0.0	upstream-absent	the 1996-2000 form holds wealth in one combined row (assets_total_eur, measure turtas-plius-lesos); this key is a null placeholder there
cash_eur	2000-kovo-19-savivaldybiu-tarybu	0.0	upstream-absent	the 1996-2000 form holds wealth in one combined row (assets_total_eur, measure turtas-plius-lesos); this key is a null placeholder there
cash_eur	2000-seimo	0.0	upstream-absent	the 1996-2000 form holds wealth in one combined row (assets_total_eur, measure turtas-plius-lesos); this key is a null placeholder there
cash_eur	2002-gruodzio-22-savivaldybiu-tarybu	98.2	ok	
cash_eur	2002-prezidento	0.0	upstream-absent	declarations published only as archive scans (declaration_status: archyvo-skenai)
cash_eur	2003-birzelio-15-seimo-nauji	88.9	ok	
cash_eur	2004-ep	90.9	ok	
cash_eur	2004-prezidento	100.0	ok	
cash_eur	2004-seimo	89.6	ok	
cash_eur	2005-lapkricio-20-seimo-kedainiai	80.0	ok	
cash_eur	2007-spalio-7-seimo-dzukija	100.0	ok	
cash_eur	2007-vasario-25-savivaldybiu	99.4	ok	
cash_eur	2008-seimo	100.0	ok	
cash_eur	2009-ep	100.0	ok	
cash_eur	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
cash_eur	2009-prezidento	100.0	ok	
cash_eur	2011-vasario-13-seimo-marijampole	100.0	ok	
cash_eur	2011-vasario-27-savivaldybiu	100.0	ok	
cash_eur	2012-seimo	100.0	ok	
cash_eur	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
cash_eur	2014-ep	100.0	ok	
cash_eur	2014-prezidento	100.0	ok	
cash_eur	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
cash_eur	2015-birzelio-7-pakartotiniai-sirvintos-trakai	99.7	ok	
cash_eur	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
cash_eur	2015-kovo-1-savivaldybiu	100.0	ok	
cash_eur	2015-kovo-1-seimo-zirmunai	100.0	ok	
cash_eur	2015-lapkricio-8-telsiu-mero	100.0	ok	
cash_eur	2016-seimo	99.8	ok	
cash_eur	2017-balandzio-23-meru	100.0	ok	
cash_eur	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
cash_eur	2017-rugsejo-10-marijampoles-mero	100.0	ok	
cash_eur	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
cash_eur	2019-ep	100.0	ok	
cash_eur	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
cash_eur	2019-prezidento	100.0	ok	
cash_eur	2019-rugsejo-8-seimo	100.0	ok	
cash_eur	2020-seimo	99.9	ok	
cash_eur	2021-balandzio-11-radviliskio-mero	100.0	ok	
cash_eur	2021-spalio-10-meru	100.0	ok	
cash_eur	2023-geguzes-7-visagino-mero	100.0	ok	
cash_eur	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
cash_eur	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
cash_eur	2023-spalio-8-kupiskio-mero	100.0	ok	
cash_eur	2024-ep	100.0	ok	
cash_eur	2024-prezidento	100.0	ok	
cash_eur	2024-seimo	100.0	ok	
cash_eur	2025-kovo-16-meru	100.0	ok	
constituency	1996-spalio-20-seimo	100.0	ok	
constituency	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
constituency	1997-kovo-23-savivaldybiu-tarybu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	1997-kovo-23-seimo-pakartotiniai	100.0	ok	
constituency	1998-kovo-22-seimo-pakartotiniai	100.0	ok	
constituency	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
constituency	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
constituency	2000-kovo-19-savivaldybiu-tarybu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2000-seimo	100.0	ok	
constituency	2002-gruodzio-22-savivaldybiu-tarybu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2002-prezidento	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2003-birzelio-15-seimo-nauji	100.0	ok	
constituency	2004-ep	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2004-prezidento	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2004-seimo	100.0	ok	
constituency	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
constituency	2007-spalio-7-seimo-dzukija	100.0	ok	
constituency	2007-vasario-25-savivaldybiu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2008-seimo	100.0	ok	
constituency	2009-ep	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
constituency	2009-prezidento	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2011-vasario-13-seimo-marijampole	100.0	ok	
constituency	2011-vasario-27-savivaldybiu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2012-seimo	100.0	ok	
constituency	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
constituency	2014-ep	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2014-prezidento	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2015-birzelio-21-pakartotiniai-silutes	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2015-birzelio-7-pakartotiniai-sirvintos-trakai	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
constituency	2015-kovo-1-savivaldybiu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2015-kovo-1-seimo-zirmunai	100.0	ok	
constituency	2015-lapkricio-8-telsiu-mero	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2016-seimo	47.6	ok	
constituency	2017-balandzio-23-meru	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
constituency	2017-rugsejo-10-marijampoles-mero	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
constituency	2019-ep	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2019-kovo-3-savivaldybiu-tarybu	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2019-prezidento	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2019-rugsejo-8-seimo	100.0	ok	
constituency	2020-seimo	43.2	ok	
constituency	2021-balandzio-11-radviliskio-mero	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2021-spalio-10-meru	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2023-geguzes-7-visagino-mero	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2023-kovo-5-savivaldybiu-tarybu-ir-meru	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
constituency	2023-spalio-8-kupiskio-mero	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2024-ep	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2024-prezidento	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
constituency	2024-seimo	40.2	ok	
constituency	2025-kovo-16-meru	0.0	upstream-absent	not a Seimas election; no single-mandate constituency
conviction_status	1996-spalio-20-seimo	100.0	ok	
conviction_status	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	100.0	ok	
conviction_status	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
conviction_status	1997-kovo-23-savivaldybiu-tarybu	100.0	ok	
conviction_status	1997-kovo-23-seimo-pakartotiniai	100.0	ok	
conviction_status	1998-kovo-22-seimo-pakartotiniai	100.0	ok	
conviction_status	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
conviction_status	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
conviction_status	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
conviction_status	2000-seimo	100.0	ok	
conviction_status	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
conviction_status	2002-prezidento	100.0	ok	
conviction_status	2003-birzelio-15-seimo-nauji	100.0	ok	
conviction_status	2004-ep	100.0	ok	
conviction_status	2004-prezidento	100.0	ok	
conviction_status	2004-seimo	100.0	ok	
conviction_status	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
conviction_status	2007-spalio-7-seimo-dzukija	100.0	ok	
conviction_status	2007-vasario-25-savivaldybiu	100.0	ok	
conviction_status	2008-seimo	100.0	ok	
conviction_status	2009-ep	100.0	ok	
conviction_status	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
conviction_status	2009-prezidento	100.0	ok	
conviction_status	2011-vasario-13-seimo-marijampole	100.0	ok	
conviction_status	2011-vasario-27-savivaldybiu	100.0	ok	
conviction_status	2012-seimo	100.0	ok	
conviction_status	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
conviction_status	2014-ep	100.0	ok	
conviction_status	2014-prezidento	100.0	ok	
conviction_status	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
conviction_status	2015-birzelio-7-pakartotiniai-sirvintos-trakai	100.0	ok	
conviction_status	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
conviction_status	2015-kovo-1-savivaldybiu	100.0	ok	
conviction_status	2015-kovo-1-seimo-zirmunai	100.0	ok	
conviction_status	2015-lapkricio-8-telsiu-mero	100.0	ok	
conviction_status	2016-seimo	100.0	ok	
conviction_status	2017-balandzio-23-meru	100.0	ok	
conviction_status	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
conviction_status	2017-rugsejo-10-marijampoles-mero	100.0	ok	
conviction_status	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
conviction_status	2019-ep	100.0	ok	
conviction_status	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
conviction_status	2019-prezidento	100.0	ok	
conviction_status	2019-rugsejo-8-seimo	100.0	ok	
conviction_status	2020-seimo	100.0	ok	
conviction_status	2021-balandzio-11-radviliskio-mero	100.0	ok	
conviction_status	2021-spalio-10-meru	100.0	ok	
conviction_status	2023-geguzes-7-visagino-mero	100.0	ok	
conviction_status	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
conviction_status	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
conviction_status	2023-spalio-8-kupiskio-mero	100.0	ok	
conviction_status	2024-ep	100.0	ok	
conviction_status	2024-prezidento	100.0	ok	
conviction_status	2024-seimo	100.0	ok	
conviction_status	2025-kovo-16-meru	100.0	ok	
currency_rate	1996-spalio-20-seimo	100.0	ok	
currency_rate	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	98.2	ok	
currency_rate	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
currency_rate	1997-kovo-23-savivaldybiu-tarybu	87.3	ok	
currency_rate	1997-kovo-23-seimo-pakartotiniai	4.3	ok	
currency_rate	1998-kovo-22-seimo-pakartotiniai	18.2	ok	
currency_rate	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
currency_rate	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
currency_rate	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
currency_rate	2000-seimo	100.0	ok	
currency_rate	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
currency_rate	2002-prezidento	0.0	upstream-absent	declarations published only as archive scans
currency_rate	2003-birzelio-15-seimo-nauji	100.0	ok	
currency_rate	2004-ep	100.0	ok	
currency_rate	2004-prezidento	100.0	ok	
currency_rate	2004-seimo	99.9	ok	
currency_rate	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
currency_rate	2007-spalio-7-seimo-dzukija	100.0	ok	
currency_rate	2007-vasario-25-savivaldybiu	100.0	ok	
currency_rate	2008-seimo	100.0	ok	
currency_rate	2009-ep	100.0	ok	
currency_rate	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
currency_rate	2009-prezidento	100.0	ok	
currency_rate	2011-vasario-13-seimo-marijampole	100.0	ok	
currency_rate	2011-vasario-27-savivaldybiu	100.0	ok	
currency_rate	2012-seimo	100.0	ok	
currency_rate	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
currency_rate	2014-ep	100.0	ok	
currency_rate	2014-prezidento	100.0	ok	
currency_rate	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
currency_rate	2015-birzelio-7-pakartotiniai-sirvintos-trakai	100.0	ok	
currency_rate	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
currency_rate	2015-kovo-1-savivaldybiu	100.0	ok	
currency_rate	2015-kovo-1-seimo-zirmunai	100.0	ok	
currency_rate	2015-lapkricio-8-telsiu-mero	100.0	ok	
currency_rate	2016-seimo	100.0	ok	
currency_rate	2017-balandzio-23-meru	100.0	ok	
currency_rate	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
currency_rate	2017-rugsejo-10-marijampoles-mero	100.0	ok	
currency_rate	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
currency_rate	2019-ep	100.0	ok	
currency_rate	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
currency_rate	2019-prezidento	100.0	ok	
currency_rate	2019-rugsejo-8-seimo	100.0	ok	
currency_rate	2020-seimo	99.9	ok	
currency_rate	2021-balandzio-11-radviliskio-mero	100.0	ok	
currency_rate	2021-spalio-10-meru	100.0	ok	
currency_rate	2023-geguzes-7-visagino-mero	100.0	ok	
currency_rate	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
currency_rate	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
currency_rate	2023-spalio-8-kupiskio-mero	100.0	ok	
currency_rate	2024-ep	100.0	ok	
currency_rate	2024-prezidento	100.0	ok	
currency_rate	2024-seimo	100.0	ok	
currency_rate	2025-kovo-16-meru	100.0	ok	
declaration_status	1996-spalio-20-seimo	100.0	ok	
declaration_status	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	100.0	ok	
declaration_status	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
declaration_status	1997-kovo-23-savivaldybiu-tarybu	100.0	ok	
declaration_status	1997-kovo-23-seimo-pakartotiniai	100.0	ok	
declaration_status	1998-kovo-22-seimo-pakartotiniai	100.0	ok	
declaration_status	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
declaration_status	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
declaration_status	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
declaration_status	2000-seimo	100.0	ok	
declaration_status	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
declaration_status	2002-prezidento	100.0	ok	
declaration_status	2003-birzelio-15-seimo-nauji	100.0	ok	
declaration_status	2004-ep	100.0	ok	
declaration_status	2004-prezidento	100.0	ok	
declaration_status	2004-seimo	100.0	ok	
declaration_status	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
declaration_status	2007-spalio-7-seimo-dzukija	100.0	ok	
declaration_status	2007-vasario-25-savivaldybiu	100.0	ok	
declaration_status	2008-seimo	100.0	ok	
declaration_status	2009-ep	100.0	ok	
declaration_status	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
declaration_status	2009-prezidento	100.0	ok	
declaration_status	2011-vasario-13-seimo-marijampole	100.0	ok	
declaration_status	2011-vasario-27-savivaldybiu	100.0	ok	
declaration_status	2012-seimo	100.0	ok	
declaration_status	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
declaration_status	2014-ep	100.0	ok	
declaration_status	2014-prezidento	100.0	ok	
declaration_status	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
declaration_status	2015-birzelio-7-pakartotiniai-sirvintos-trakai	100.0	ok	
declaration_status	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
declaration_status	2015-kovo-1-savivaldybiu	100.0	ok	
declaration_status	2015-kovo-1-seimo-zirmunai	100.0	ok	
declaration_status	2015-lapkricio-8-telsiu-mero	100.0	ok	
declaration_status	2016-seimo	100.0	ok	
declaration_status	2017-balandzio-23-meru	100.0	ok	
declaration_status	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
declaration_status	2017-rugsejo-10-marijampoles-mero	100.0	ok	
declaration_status	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
declaration_status	2019-ep	100.0	ok	
declaration_status	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
declaration_status	2019-prezidento	100.0	ok	
declaration_status	2019-rugsejo-8-seimo	100.0	ok	
declaration_status	2020-seimo	100.0	ok	
declaration_status	2021-balandzio-11-radviliskio-mero	100.0	ok	
declaration_status	2021-spalio-10-meru	100.0	ok	
declaration_status	2023-geguzes-7-visagino-mero	100.0	ok	
declaration_status	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
declaration_status	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
declaration_status	2023-spalio-8-kupiskio-mero	100.0	ok	
declaration_status	2024-ep	100.0	ok	
declaration_status	2024-prezidento	100.0	ok	
declaration_status	2024-seimo	100.0	ok	
declaration_status	2025-kovo-16-meru	100.0	ok	
declaration_year	1996-spalio-20-seimo	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1997-gruodzio-21-seimo-pakartotiniai	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1997-kovo-23-savivaldybiu-tarybu	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1997-kovo-23-seimo-pakartotiniai	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1998-kovo-22-seimo-pakartotiniai	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1998-lapkricio-15-seimo-pakartotiniai	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	1999-kovo-21-seimo-pakartotiniai	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	2000-kovo-19-savivaldybiu-tarybu	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	2000-seimo	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	2002-gruodzio-22-savivaldybiu-tarybu	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	2002-prezidento	0.0	upstream-absent	declarations published only as archive scans
declaration_year	2003-birzelio-15-seimo-nauji	0.0	upstream-absent	the archive forms state an extract date, never a tax year
declaration_year	2004-ep	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2004-prezidento	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2004-seimo	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2005-lapkricio-20-seimo-kedainiai	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2007-spalio-7-seimo-dzukija	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2007-vasario-25-savivaldybiu	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2008-seimo	100.0	ok	
declaration_year	2009-ep	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2009-prezidento	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2011-vasario-13-seimo-marijampole	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2011-vasario-27-savivaldybiu	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2012-seimo	100.0	ok	
declaration_year	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
declaration_year	2014-ep	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2014-prezidento	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2015-birzelio-21-pakartotiniai-silutes	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2015-birzelio-7-pakartotiniai-sirvintos-trakai	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
declaration_year	2015-kovo-1-savivaldybiu	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2015-kovo-1-seimo-zirmunai	100.0	ok	
declaration_year	2015-lapkricio-8-telsiu-mero	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2016-seimo	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2017-balandzio-23-meru	100.0	ok	
declaration_year	2017-balandzio-23-seimo-anyksciai-panevezys	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2017-rugsejo-10-marijampoles-mero	100.0	ok	
declaration_year	2018-rugsejo-16-seimo-zanavykai	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2019-ep	100.0	ok	
declaration_year	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
declaration_year	2019-prezidento	100.0	ok	
declaration_year	2019-rugsejo-8-seimo	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2020-seimo	0.0	upstream-absent	the page's declaration headings state no (YYYY m.) year and its closing note no period
declaration_year	2021-balandzio-11-radviliskio-mero	100.0	ok	
declaration_year	2021-spalio-10-meru	100.0	ok	
declaration_year	2023-geguzes-7-visagino-mero	100.0	ok	
declaration_year	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
declaration_year	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
declaration_year	2023-spalio-8-kupiskio-mero	100.0	ok	
declaration_year	2024-ep	100.0	ok	
declaration_year	2024-prezidento	100.0	ok	
declaration_year	2024-seimo	100.0	ok	
declaration_year	2025-kovo-16-meru	100.0	ok	
declared_currency	1996-spalio-20-seimo	100.0	ok	
declared_currency	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	98.2	ok	
declared_currency	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
declared_currency	1997-kovo-23-savivaldybiu-tarybu	87.3	ok	
declared_currency	1997-kovo-23-seimo-pakartotiniai	4.3	ok	
declared_currency	1998-kovo-22-seimo-pakartotiniai	18.2	ok	
declared_currency	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
declared_currency	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
declared_currency	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
declared_currency	2000-seimo	100.0	ok	
declared_currency	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
declared_currency	2002-prezidento	0.0	upstream-absent	declarations published only as archive scans
declared_currency	2003-birzelio-15-seimo-nauji	100.0	ok	
declared_currency	2004-ep	100.0	ok	
declared_currency	2004-prezidento	100.0	ok	
declared_currency	2004-seimo	99.9	ok	
declared_currency	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
declared_currency	2007-spalio-7-seimo-dzukija	100.0	ok	
declared_currency	2007-vasario-25-savivaldybiu	100.0	ok	
declared_currency	2008-seimo	100.0	ok	
declared_currency	2009-ep	100.0	ok	
declared_currency	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
declared_currency	2009-prezidento	100.0	ok	
declared_currency	2011-vasario-13-seimo-marijampole	100.0	ok	
declared_currency	2011-vasario-27-savivaldybiu	100.0	ok	
declared_currency	2012-seimo	100.0	ok	
declared_currency	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
declared_currency	2014-ep	100.0	ok	
declared_currency	2014-prezidento	100.0	ok	
declared_currency	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
declared_currency	2015-birzelio-7-pakartotiniai-sirvintos-trakai	100.0	ok	
declared_currency	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
declared_currency	2015-kovo-1-savivaldybiu	100.0	ok	
declared_currency	2015-kovo-1-seimo-zirmunai	100.0	ok	
declared_currency	2015-lapkricio-8-telsiu-mero	100.0	ok	
declared_currency	2016-seimo	100.0	ok	
declared_currency	2017-balandzio-23-meru	100.0	ok	
declared_currency	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
declared_currency	2017-rugsejo-10-marijampoles-mero	100.0	ok	
declared_currency	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
declared_currency	2019-ep	100.0	ok	
declared_currency	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
declared_currency	2019-prezidento	100.0	ok	
declared_currency	2019-rugsejo-8-seimo	100.0	ok	
declared_currency	2020-seimo	99.9	ok	
declared_currency	2021-balandzio-11-radviliskio-mero	100.0	ok	
declared_currency	2021-spalio-10-meru	100.0	ok	
declared_currency	2023-geguzes-7-visagino-mero	100.0	ok	
declared_currency	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
declared_currency	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
declared_currency	2023-spalio-8-kupiskio-mero	100.0	ok	
declared_currency	2024-ep	100.0	ok	
declared_currency	2024-prezidento	100.0	ok	
declared_currency	2024-seimo	100.0	ok	
declared_currency	2025-kovo-16-meru	100.0	ok	
education_degree	1996-spalio-20-seimo	18.1	ok	
education_degree	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	0.0	upstream-absent	asked; no candidate of this small election states a degree
education_degree	1997-gruodzio-21-seimo-pakartotiniai	50.0	ok	
education_degree	1997-kovo-23-savivaldybiu-tarybu	2.5	ok	
education_degree	1997-kovo-23-seimo-pakartotiniai	21.7	ok	
education_degree	1998-kovo-22-seimo-pakartotiniai	0.0	upstream-absent	the card asks no degree question
education_degree	1998-lapkricio-15-seimo-pakartotiniai	27.3	ok	
education_degree	1999-kovo-21-seimo-pakartotiniai	9.1	ok	
education_degree	2000-kovo-19-savivaldybiu-tarybu	2.9	ok	
education_degree	2000-seimo	15.3	ok	
education_degree	2002-gruodzio-22-savivaldybiu-tarybu	0.0	upstream-absent	the card asks no degree question
education_degree	2002-prezidento	0.0	upstream-absent	no questionnaire published at all
education_degree	2003-birzelio-15-seimo-nauji	22.2	ok	
education_degree	2004-ep	32.0	ok	
education_degree	2004-prezidento	0.0	upstream-absent	no questionnaire published at all
education_degree	2004-seimo	16.4	ok	
education_degree	2005-lapkricio-20-seimo-kedainiai	20.0	ok	
education_degree	2007-spalio-7-seimo-dzukija	20.0	ok	
education_degree	2007-vasario-25-savivaldybiu	5.7	ok	
education_degree	2008-seimo	16.4	ok	
education_degree	2009-ep	29.0	ok	
education_degree	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	17.6	ok	
education_degree	2009-prezidento	28.6	ok	
education_degree	2011-vasario-13-seimo-marijampole	11.1	ok	
education_degree	2011-vasario-27-savivaldybiu	11.9	ok	
education_degree	2012-seimo	25.8	ok	
education_degree	2013-kovo-3-seimo-birzai-zarasai-ukmerge	18.9	ok	
education_degree	2014-ep	18.1	ok	
education_degree	2014-prezidento	28.6	ok	
education_degree	2015-birzelio-21-pakartotiniai-silutes	2.7	ok	
