concept	election	pct	status	note
gautos-pajamos	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
gautos-pajamos	2014-ep	99.5	ok	
gautos-pajamos	2014-prezidento	100.0	ok	
gautos-pajamos	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
gautos-pajamos	2015-birzelio-7-pakartotiniai-sirvintos-trakai	99.7	ok	
gautos-pajamos	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
gautos-pajamos	2015-kovo-1-savivaldybiu	100.0	ok	
gautos-pajamos	2015-kovo-1-seimo-zirmunai	100.0	ok	
gautos-pajamos	2015-lapkricio-8-telsiu-mero	100.0	ok	
gautos-pajamos	2016-seimo	99.8	ok	
gautos-pajamos	2017-balandzio-23-meru	100.0	ok	
gautos-pajamos	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
gautos-pajamos	2017-rugsejo-10-marijampoles-mero	100.0	ok	
gautos-pajamos	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
gautos-pajamos	2019-ep	100.0	ok	
gautos-pajamos	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
gautos-pajamos	2019-prezidento	100.0	ok	
gautos-pajamos	2019-rugsejo-8-seimo	100.0	ok	
gautos-pajamos	2020-seimo	99.9	ok	
gautos-pajamos	2021-balandzio-11-radviliskio-mero	100.0	ok	
gautos-pajamos	2021-spalio-10-meru	100.0	ok	
gautos-pajamos	2023-geguzes-7-visagino-mero	100.0	ok	
gautos-pajamos	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
gautos-pajamos	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
gautos-pajamos	2023-spalio-8-kupiskio-mero	100.0	ok	
gautos-pajamos	2024-ep	100.0	ok	
gautos-pajamos	2024-prezidento	100.0	ok	
gautos-pajamos	2024-seimo	100.0	ok	
gautos-pajamos	2025-kovo-16-meru	100.0	ok	
gautos-pajamos-darbo-santykiu	1996-spalio-20-seimo	99.8	ok	
gautos-pajamos-darbo-santykiu	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	98.2	ok	
gautos-pajamos-darbo-santykiu	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
gautos-pajamos-darbo-santykiu	1997-kovo-23-savivaldybiu-tarybu	87.3	ok	
gautos-pajamos-darbo-santykiu	1997-kovo-23-seimo-pakartotiniai	4.3	partly-published	VRK's 1997-1999 archive tree holds a declaration extract for 1 of the 23 candidates; the other pages are absent upstream (rawData.declaration is null)
gautos-pajamos-darbo-santykiu	1998-kovo-22-seimo-pakartotiniai	18.2	partly-published	VRK's 1997-1999 archive tree holds a declaration extract for 2 of the 11 candidates; the other pages are absent upstream (rawData.declaration is null)
gautos-pajamos-darbo-santykiu	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
gautos-pajamos-darbo-santykiu	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
gautos-pajamos-darbo-santykiu	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
gautos-pajamos-darbo-santykiu	2000-seimo	100.0	ok	
gautos-paskolos	2002-gruodzio-22-savivaldybiu-tarybu	93.0	ok	
gautos-paskolos	2003-birzelio-15-seimo-nauji	0.0	empty-is-the-answer	The row is printed on every page and holds „-“ on all 27: no candidate of this by-election declared an outstanding loan. 2004-seimo, the same site a year later, fills it on 41.5%.
gautos-paskolos	2004-ep	18.3	partly-answered	the 2004-era declaration prints „-“ in this row for a candidate who declared none; the placeholder normalizes to null, so the rate is the share who declared a figure (44 of 241)
gautos-paskolos	2004-prezidento	80.0	ok	
gautos-paskolos	2004-seimo	41.5	partly-answered	the 2004-era declaration prints „-“ in this row for a candidate who declared none; the placeholder normalizes to null, so the rate is the share who declared a figure (519 of 1251)
gautos-paskolos	2005-lapkricio-20-seimo-kedainiai	40.0	partly-answered	the 2004-era declaration prints „-“ in this row for a candidate who declared none; the placeholder normalizes to null, so the rate is the share who declared a figure (2 of 5)
gautos-paskolos	2007-spalio-7-seimo-dzukija	100.0	ok	
gautos-paskolos	2007-vasario-25-savivaldybiu	99.4	ok	
gautos-paskolos	2008-seimo	100.0	ok	
gautos-paskolos	2009-ep	100.0	ok	
gautos-paskolos	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
gautos-paskolos	2009-prezidento	100.0	ok	
gautos-paskolos	2011-vasario-13-seimo-marijampole	100.0	ok	
gautos-paskolos	2011-vasario-27-savivaldybiu	100.0	ok	
gautos-paskolos	2012-seimo	100.0	ok	
gautos-paskolos	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
gautos-paskolos	2014-ep	100.0	ok	
gautos-paskolos	2014-prezidento	100.0	ok	
gautos-paskolos	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
gautos-paskolos	2015-birzelio-7-pakartotiniai-sirvintos-trakai	99.7	ok	
gautos-paskolos	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
gautos-paskolos	2015-kovo-1-savivaldybiu	100.0	ok	
gautos-paskolos	2015-kovo-1-seimo-zirmunai	100.0	ok	
gautos-paskolos	2015-lapkricio-8-telsiu-mero	100.0	ok	
gautos-paskolos	2016-seimo	99.8	ok	
gautos-paskolos	2017-balandzio-23-meru	100.0	ok	
gautos-paskolos	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
gautos-paskolos	2017-rugsejo-10-marijampoles-mero	100.0	ok	
gautos-paskolos	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
gautos-paskolos	2019-ep	100.0	ok	
gautos-paskolos	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
gautos-paskolos	2019-prezidento	100.0	ok	
gautos-paskolos	2019-rugsejo-8-seimo	100.0	ok	
gautos-paskolos	2020-seimo	99.9	ok	
gautos-paskolos	2021-balandzio-11-radviliskio-mero	100.0	ok	
gautos-paskolos	2021-spalio-10-meru	100.0	ok	
gautos-paskolos	2023-geguzes-7-visagino-mero	100.0	ok	
gautos-paskolos	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
gautos-paskolos	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
gautos-paskolos	2023-spalio-8-kupiskio-mero	100.0	ok	
gautos-paskolos	2024-ep	100.0	ok	
gautos-paskolos	2024-prezidento	100.0	ok	
gautos-paskolos	2024-seimo	100.0	ok	
gautos-paskolos	2025-kovo-16-meru	100.0	ok	
gimimo-data	1996-spalio-20-seimo	76.2	ok	
gimimo-data	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	100.0	ok	
gimimo-data	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
gimimo-data	1997-kovo-23-savivaldybiu-tarybu	100.0	ok	
gimimo-data	1997-kovo-23-seimo-pakartotiniai	78.3	ok	
gimimo-data	1998-kovo-22-seimo-pakartotiniai	81.8	ok	
gimimo-data	1998-lapkricio-15-seimo-pakartotiniai	54.5	partly-published	the archive card prints no birth date; one is recovered from the biography's opening sentence where it states it (6 of 11, anketa.gimimo-data-saltinis = biografijos-tekstas)
gimimo-data	1999-kovo-21-seimo-pakartotiniai	68.2	partly-published	the archive card prints no birth date; one is recovered from the biography's opening sentence where it states it (15 of 22, anketa.gimimo-data-saltinis = biografijos-tekstas)
gimimo-data	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
gimimo-data	2000-seimo	100.0	ok	
gimimo-data	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
gimimo-data	2002-prezidento	94.1	ok	
gimimo-data	2003-birzelio-15-seimo-nauji	100.0	ok	
gimimo-data	2004-ep	100.0	ok	
gimimo-data	2004-prezidento	100.0	ok	
gimimo-data	2004-seimo	100.0	ok	
gimimo-data	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
gimimo-data	2007-spalio-7-seimo-dzukija	100.0	ok	
gimimo-data	2007-vasario-25-savivaldybiu	100.0	ok	
gimimo-data	2008-seimo	99.9	ok	
gimimo-data	2009-ep	100.0	ok	
gimimo-data	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
gimimo-data	2009-prezidento	100.0	ok	
gimimo-data	2011-vasario-13-seimo-marijampole	100.0	ok	
gimimo-data	2011-vasario-27-savivaldybiu	100.0	ok	
gimimo-data	2012-seimo	100.0	ok	
gimimo-data	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
gimimo-data	2014-ep	100.0	ok	
gimimo-data	2014-prezidento	100.0	ok	
gimimo-data	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
gimimo-data	2015-birzelio-7-pakartotiniai-sirvintos-trakai	99.7	ok	
gimimo-data	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
gimimo-data	2015-kovo-1-savivaldybiu	100.0	ok	
gimimo-data	2015-kovo-1-seimo-zirmunai	100.0	ok	
gimimo-data	2015-lapkricio-8-telsiu-mero	100.0	ok	
gimimo-data	2016-seimo	100.0	ok	
gimimo-data	2017-balandzio-23-meru	100.0	ok	
gimimo-data	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
gimimo-data	2017-rugsejo-10-marijampoles-mero	100.0	ok	
gimimo-data	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
gimimo-data	2019-ep	100.0	ok	
gimimo-data	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
gimimo-data	2019-prezidento	100.0	ok	
gimimo-data	2019-rugsejo-8-seimo	100.0	ok	
gimimo-data	2020-seimo	99.9	ok	
gimimo-data	2021-balandzio-11-radviliskio-mero	100.0	ok	
gimimo-data	2021-spalio-10-meru	100.0	ok	
gimimo-data	2023-geguzes-7-visagino-mero	100.0	ok	
gimimo-data	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
gimimo-data	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
gimimo-data	2023-spalio-8-kupiskio-mero	100.0	ok	
gimimo-data	2024-ep	100.0	ok	
gimimo-data	2024-prezidento	100.0	ok	
gimimo-data	2024-seimo	100.0	ok	
gimimo-data	2025-kovo-16-meru	100.0	ok	
gimimo-vieta	1996-spalio-20-seimo	95.3	ok	
gimimo-vieta	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	76.4	ok	
gimimo-vieta	1997-gruodzio-21-seimo-pakartotiniai	75.0	ok	
gimimo-vieta	1997-kovo-23-savivaldybiu-tarybu	9.3	partly-answered	the 1997 municipal card prints the Gimimo vieta field on every record and it is empty on 5694 of 6276 (rawData.personal.birthPlace is "")
gimimo-vieta	1997-kovo-23-seimo-pakartotiniai	91.3	ok	
gimimo-vieta	1998-kovo-22-seimo-pakartotiniai	81.8	ok	
gimimo-vieta	1998-lapkricio-15-seimo-pakartotiniai	45.5	partly-published	the archive card carries a Gimimo vieta field on 5 of 11 candidates and the biography states none for the rest
gimimo-vieta	1999-kovo-21-seimo-pakartotiniai	72.7	ok	
gimimo-vieta	2000-kovo-19-savivaldybiu-tarybu	0.0	upstream-absent	The 2000 municipal card prints Gimimo data and Gyvenamoji vieta and no birthplace: 0 of its 9,881 retained pages carry „Gimimo vieta“, against 138 of the 1,271 2000-seimo cards. The concept map maps it anyway; that is the error this row records.
gimimo-vieta	2000-seimo	10.9	partly-published	the 2000 card prints a Gimimo vieta line on 138 of 1271 candidates' pages (seimo_2000 reads the bold label); the key is written null on the rest
gimimo-vieta	2002-gruodzio-22-savivaldybiu-tarybu	91.7	ok	
gimimo-vieta	2002-prezidento	58.8	partly-published	no card field; recovered from the biography where it states a birthplace (10 of 17, anketa.gimimo-vietos-saltinis = biografijos-tekstas)
gimimo-vieta	2003-birzelio-15-seimo-nauji	100.0	ok	
gimimo-vieta	2004-ep	99.2	ok	
gimimo-vieta	2004-seimo	99.2	ok	
gimimo-vieta	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
gimimo-vieta	2007-spalio-7-seimo-dzukija	100.0	ok	
gimimo-vieta	2007-vasario-25-savivaldybiu	88.3	ok	
gimimo-vieta	2008-seimo	97.8	ok	
gimimo-vieta	2009-ep	98.9	ok	
gimimo-vieta	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	94.1	ok	
gimimo-vieta	2009-prezidento	85.7	ok	
gimimo-vieta	2011-vasario-13-seimo-marijampole	100.0	ok	
gimimo-vieta	2011-vasario-27-savivaldybiu	90.7	ok	
gimimo-vieta	2012-seimo	96.4	ok	
gimimo-vieta	2013-kovo-3-seimo-birzai-zarasai-ukmerge	89.2	ok	
gimimo-vieta	2014-ep	99.5	ok	
gimimo-vieta	2014-prezidento	100.0	ok	
gimimo-vieta	2015-birzelio-21-pakartotiniai-silutes	82.0	ok	
gimimo-vieta	2015-birzelio-7-pakartotiniai-sirvintos-trakai	82.6	ok	
gimimo-vieta	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
gimimo-vieta	2015-kovo-1-savivaldybiu	88.3	ok	
gimimo-vieta	2015-kovo-1-seimo-zirmunai	100.0	ok	
gimimo-vieta	2015-lapkricio-8-telsiu-mero	85.7	ok	
gimimo-vieta	2016-seimo	91.1	ok	
gimimo-vieta	2017-balandzio-23-meru	100.0	ok	
gimimo-vieta	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
gimimo-vieta	2017-rugsejo-10-marijampoles-mero	87.5	ok	
gimimo-vieta	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
gimimo-vieta	2019-ep	86.4	ok	
gimimo-vieta	2019-kovo-3-savivaldybiu-tarybu	77.5	ok	
gimimo-vieta	2019-prezidento	100.0	ok	
gimimo-vieta	2019-rugsejo-8-seimo	100.0	ok	
gimimo-vieta	2020-seimo	97.2	ok	
gimimo-vieta	2021-balandzio-11-radviliskio-mero	100.0	ok	
gimimo-vieta	2021-spalio-10-meru	85.7	ok	
gimimo-vieta	2023-geguzes-7-visagino-mero	50.0	partly-answered	two candidates; one left the field blank
gimimo-vieta	2023-kovo-5-savivaldybiu-tarybu-ir-meru	95.9	ok	
gimimo-vieta	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
gimimo-vieta	2023-spalio-8-kupiskio-mero	100.0	ok	
gimimo-vieta	2024-ep	100.0	ok	
gimimo-vieta	2024-prezidento	100.0	ok	
gimimo-vieta	2024-seimo	100.0	ok	
gimimo-vieta	2025-kovo-16-meru	100.0	ok	
gyvena-lietuvoje	2014-prezidento	100.0	ok	
gyvena-lietuvoje	2019-prezidento	100.0	ok	
gyvena-lietuvoje	2024-prezidento	100.0	ok	
individualios-veiklos-atskaitymai	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
individualios-veiklos-atskaitymai	2019-ep	100.0	ok	
individualios-veiklos-atskaitymai	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
individualios-veiklos-atskaitymai	2019-prezidento	100.0	ok	
individualios-veiklos-atskaitymai	2019-rugsejo-8-seimo	100.0	ok	
individualios-veiklos-atskaitymai	2020-seimo	99.9	ok	
individualios-veiklos-atskaitymai	2021-balandzio-11-radviliskio-mero	100.0	ok	
individualios-veiklos-atskaitymai	2021-spalio-10-meru	100.0	ok	
individualios-veiklos-atskaitymai	2023-geguzes-7-visagino-mero	100.0	ok	
individualios-veiklos-atskaitymai	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
individualios-veiklos-atskaitymai	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
individualios-veiklos-atskaitymai	2023-spalio-8-kupiskio-mero	100.0	ok	
individualios-veiklos-atskaitymai	2024-ep	100.0	ok	
individualios-veiklos-atskaitymai	2024-prezidento	100.0	ok	
individualios-veiklos-atskaitymai	2024-seimo	100.0	ok	
individualios-veiklos-atskaitymai	2025-kovo-16-meru	100.0	ok	
individualios-veiklos-pajamos	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
individualios-veiklos-pajamos	2019-ep	100.0	ok	
individualios-veiklos-pajamos	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
individualios-veiklos-pajamos	2019-prezidento	100.0	ok	
individualios-veiklos-pajamos	2019-rugsejo-8-seimo	100.0	ok	
individualios-veiklos-pajamos	2020-seimo	99.9	ok	
individualios-veiklos-pajamos	2021-balandzio-11-radviliskio-mero	100.0	ok	
individualios-veiklos-pajamos	2021-spalio-10-meru	100.0	ok	
individualios-veiklos-pajamos	2023-geguzes-7-visagino-mero	100.0	ok	
individualios-veiklos-pajamos	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
individualios-veiklos-pajamos	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
individualios-veiklos-pajamos	2023-spalio-8-kupiskio-mero	100.0	ok	
individualios-veiklos-pajamos	2024-ep	100.0	ok	
individualios-veiklos-pajamos	2024-prezidento	100.0	ok	
individualios-veiklos-pajamos	2024-seimo	100.0	ok	
individualios-veiklos-pajamos	2025-kovo-16-meru	100.0	ok	
iskele	1996-spalio-20-seimo	100.0	ok	
iskele	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	100.0	ok	
iskele	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
iskele	1997-kovo-23-savivaldybiu-tarybu	100.0	ok	
iskele	1997-kovo-23-seimo-pakartotiniai	100.0	ok	
iskele	1998-kovo-22-seimo-pakartotiniai	100.0	ok	
iskele	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
iskele	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
iskele	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
iskele	2000-seimo	100.0	ok	
iskele	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
iskele	2003-birzelio-15-seimo-nauji	100.0	ok	
iskele	2004-ep	100.0	ok	
iskele	2004-seimo	100.0	ok	
iskele	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
iskele	2007-spalio-7-seimo-dzukija	100.0	ok	
iskele	2007-vasario-25-savivaldybiu	100.0	ok	
iskele	2008-seimo	100.0	ok	
iskele	2009-ep	100.0	ok	
iskele	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
iskele	2011-vasario-13-seimo-marijampole	100.0	ok	
iskele	2011-vasario-27-savivaldybiu	100.0	ok	
iskele	2012-seimo	100.0	ok	
iskele	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
iskele	2014-ep	100.0	ok	
iskele	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
iskele	2015-birzelio-7-pakartotiniai-sirvintos-trakai	100.0	ok	
iskele	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
iskele	2015-kovo-1-savivaldybiu	100.0	ok	
iskele	2015-kovo-1-seimo-zirmunai	100.0	ok	
iskele	2015-lapkricio-8-telsiu-mero	100.0	ok	
iskele	2016-seimo	100.0	ok	
iskele	2017-balandzio-23-meru	100.0	ok	
iskele	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
iskele	2017-rugsejo-10-marijampoles-mero	100.0	ok	
iskele	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
iskele	2019-ep	100.0	ok	
iskele	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
iskele	2019-rugsejo-8-seimo	100.0	ok	
iskele	2020-seimo	100.0	ok	
iskele	2021-balandzio-11-radviliskio-mero	100.0	ok	
iskele	2021-spalio-10-meru	100.0	ok	
iskele	2023-geguzes-7-visagino-mero	100.0	ok	
iskele	2023-kovo-5-savivaldybiu-tarybu-ir-meru	100.0	ok	
iskele	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
iskele	2023-spalio-8-kupiskio-mero	100.0	ok	
iskele	2024-ep	100.0	ok	
iskele	2024-prezidento	100.0	ok	
iskele	2024-seimo	100.0	ok	
iskele	2025-kovo-16-meru	100.0	ok	
issilavinimas	1996-spalio-20-seimo	38.3	partly-published	the archive card prints an education level for 337 of 879 candidates; the parser writes null where none was published (concept-map note)
issilavinimas	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	84.5	ok	
issilavinimas	1997-gruodzio-21-seimo-pakartotiniai	25.0	partly-published	the archive card prints an education level for 1 of 4 candidates; the parser writes null where none was published (concept-map note)
issilavinimas	1997-kovo-23-savivaldybiu-tarybu	81.2	ok	
issilavinimas	1997-kovo-23-seimo-pakartotiniai	82.6	ok	
issilavinimas	1998-kovo-22-seimo-pakartotiniai	72.7	ok	
issilavinimas	1998-lapkricio-15-seimo-pakartotiniai	90.9	ok	
issilavinimas	1999-kovo-21-seimo-pakartotiniai	95.5	ok	
issilavinimas	2000-kovo-19-savivaldybiu-tarybu	86.3	ok	
issilavinimas	2000-seimo	96.5	ok	
issilavinimas	2002-gruodzio-22-savivaldybiu-tarybu	91.8	ok	
issilavinimas	2003-birzelio-15-seimo-nauji	100.0	ok	
issilavinimas	2004-ep	98.8	ok	
issilavinimas	2004-seimo	99.0	ok	
issilavinimas	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
issilavinimas	2007-spalio-7-seimo-dzukija	100.0	ok	
issilavinimas	2007-vasario-25-savivaldybiu	86.3	ok	
issilavinimas	2008-seimo	96.0	ok	
issilavinimas	2009-ep	97.7	ok	
issilavinimas	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
issilavinimas	2009-prezidento	100.0	ok	
issilavinimas	2011-vasario-13-seimo-marijampole	77.8	ok	
issilavinimas	2011-vasario-27-savivaldybiu	86.9	ok	
issilavinimas	2012-seimo	93.6	ok	
issilavinimas	2013-kovo-3-seimo-birzai-zarasai-ukmerge	81.1	ok	
issilavinimas	2014-ep	96.3	ok	
issilavinimas	2014-prezidento	100.0	ok	
issilavinimas	2015-birzelio-21-pakartotiniai-silutes	75.7	ok	
issilavinimas	2015-birzelio-7-pakartotiniai-sirvintos-trakai	76.8	ok	
issilavinimas	2015-birzelio-7-seimo-varena-eisiskes	87.5	ok	
issilavinimas	2015-kovo-1-savivaldybiu	85.2	ok	
issilavinimas	2015-kovo-1-seimo-zirmunai	100.0	ok	
issilavinimas	2015-lapkricio-8-telsiu-mero	85.7	ok	
issilavinimas	2016-seimo	77.8	ok	
issilavinimas	2017-balandzio-23-meru	100.0	ok	
issilavinimas	2017-balandzio-23-seimo-anyksciai-panevezys	90.9	ok	
issilavinimas	2017-rugsejo-10-marijampoles-mero	87.5	ok	
issilavinimas	2018-rugsejo-16-seimo-zanavykai	83.3	ok	
issilavinimas	2019-ep	81.1	ok	
issilavinimas	2019-kovo-3-savivaldybiu-tarybu	62.9	partly-answered	the question is on every 2019 card (the label is in rawData on every sampled record); 5072 candidates left it blank
issilavinimas	2019-prezidento	88.9	ok	
issilavinimas	2019-rugsejo-8-seimo	92.6	ok	
issilavinimas	2020-seimo	93.9	ok	
issilavinimas	2021-balandzio-11-radviliskio-mero	100.0	ok	
issilavinimas	2021-spalio-10-meru	100.0	ok	
issilavinimas	2023-geguzes-7-visagino-mero	100.0	ok	
issilavinimas	2023-kovo-5-savivaldybiu-tarybu-ir-meru	83.6	ok	
issilavinimas	2023-rugsejo-3-seimo-raseiniai-kedainiai	100.0	ok	
issilavinimas	2023-spalio-8-kupiskio-mero	100.0	ok	
issilavinimas	2024-ep	100.0	ok	
issilavinimas	2024-prezidento	100.0	ok	
issilavinimas	2024-seimo	100.0	ok	
issilavinimas	2025-kovo-16-meru	100.0	ok	
kalendoriniais-metais-isigytas-turtas	1996-spalio-20-seimo	99.8	ok	
kalendoriniais-metais-isigytas-turtas	1997-birzelio-29-svenciniu-tarybos-pakartotiniai	98.2	ok	
kalendoriniais-metais-isigytas-turtas	1997-gruodzio-21-seimo-pakartotiniai	100.0	ok	
kalendoriniais-metais-isigytas-turtas	1997-kovo-23-savivaldybiu-tarybu	87.3	ok	
kalendoriniais-metais-isigytas-turtas	1997-kovo-23-seimo-pakartotiniai	4.3	partly-published	VRK's 1997-1999 archive tree holds a declaration extract for 1 of the 23 candidates; the other pages are absent upstream (rawData.declaration is null)
kalendoriniais-metais-isigytas-turtas	1998-kovo-22-seimo-pakartotiniai	18.2	partly-published	VRK's 1997-1999 archive tree holds a declaration extract for 2 of the 11 candidates; the other pages are absent upstream (rawData.declaration is null)
kalendoriniais-metais-isigytas-turtas	1998-lapkricio-15-seimo-pakartotiniai	100.0	ok	
kalendoriniais-metais-isigytas-turtas	1999-kovo-21-seimo-pakartotiniai	100.0	ok	
kalendoriniais-metais-isigytas-turtas	2000-kovo-19-savivaldybiu-tarybu	100.0	ok	
kalendoriniais-metais-isigytas-turtas	2000-seimo	100.0	ok	
karo-tarnyba	2000-kovo-19-savivaldybiu-tarybu	99.7	ok	
karo-tarnyba	2000-seimo	99.5	ok	
karo-tarnyba	2002-gruodzio-22-savivaldybiu-tarybu	100.0	ok	
karo-tarnyba	2003-birzelio-15-seimo-nauji	92.6	ok	
karo-tarnyba	2004-ep	100.0	ok	
karo-tarnyba	2004-seimo	100.0	ok	
karo-tarnyba	2005-lapkricio-20-seimo-kedainiai	100.0	ok	
karo-tarnyba	2007-spalio-7-seimo-dzukija	100.0	ok	
karo-tarnyba	2007-vasario-25-savivaldybiu	99.9	ok	
karo-tarnyba	2008-seimo	99.9	ok	
karo-tarnyba	2009-ep	100.0	ok	
karo-tarnyba	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	100.0	ok	
karo-tarnyba	2009-prezidento	100.0	ok	
karo-tarnyba	2011-vasario-13-seimo-marijampole	100.0	ok	
karo-tarnyba	2011-vasario-27-savivaldybiu	100.0	ok	
karo-tarnyba	2012-seimo	100.0	ok	
karo-tarnyba	2013-kovo-3-seimo-birzai-zarasai-ukmerge	100.0	ok	
karo-tarnyba	2014-ep	100.0	ok	
karo-tarnyba	2014-prezidento	100.0	ok	
karo-tarnyba	2015-birzelio-21-pakartotiniai-silutes	100.0	ok	
karo-tarnyba	2015-birzelio-7-pakartotiniai-sirvintos-trakai	99.7	ok	
karo-tarnyba	2015-birzelio-7-seimo-varena-eisiskes	100.0	ok	
karo-tarnyba	2015-kovo-1-savivaldybiu	100.0	ok	
karo-tarnyba	2015-kovo-1-seimo-zirmunai	100.0	ok	
karo-tarnyba	2015-lapkricio-8-telsiu-mero	100.0	ok	
karo-tarnyba	2016-seimo	100.0	ok	
karo-tarnyba	2017-balandzio-23-meru	100.0	ok	
karo-tarnyba	2017-balandzio-23-seimo-anyksciai-panevezys	100.0	ok	
karo-tarnyba	2017-rugsejo-10-marijampoles-mero	100.0	ok	
karo-tarnyba	2018-rugsejo-16-seimo-zanavykai	100.0	ok	
karo-tarnyba	2019-ep	100.0	ok	
karo-tarnyba	2019-kovo-3-savivaldybiu-tarybu	100.0	ok	
karo-tarnyba	2019-prezidento	100.0	ok	
karo-tarnyba	2019-rugsejo-8-seimo	100.0	ok	
karo-tarnyba	2020-seimo	100.0	ok	
karo-tarnyba	2021-balandzio-11-radviliskio-mero	100.0	ok	
karo-tarnyba	2021-spalio-10-meru	100.0	ok	
kita-apie-save	1996-spalio-20-seimo	4.3	ok	
kita-apie-save	2003-birzelio-15-seimo-nauji	18.5	ok	
kita-apie-save	2004-ep	21.2	ok	
kita-apie-save	2004-seimo	17.9	ok	
kita-apie-save	2005-lapkricio-20-seimo-kedainiai	20.0	ok	
kita-apie-save	2007-spalio-7-seimo-dzukija	20.0	ok	
kita-apie-save	2008-seimo	19.5	ok	
kita-apie-save	2009-ep	25.2	ok	
kita-apie-save	2009-lapkricio-15-seimo-silale-silute-vilnius-salcininkai	23.5	ok	
kita-apie-save	2009-prezidento	28.6	ok	
kita-apie-save	2011-vasario-13-seimo-marijampole	33.3	ok	
kita-apie-save	2011-vasario-27-savivaldybiu	9.3	ok	
kita-apie-save	2012-seimo	20.3	ok	
kita-apie-save	2013-kovo-3-seimo-birzai-zarasai-ukmerge	35.1	ok	
